"ID","File 1","File 2","Day","Time","Label"
970,"S970A_11-06-06-14.png","S970B_11-06-06-14.png",1,374,3
2547,"S2547A_11-07-08-38.png","S2547B_11-07-08-38.png",2,518,1
1237,"S1237A_11-06-10-42.png","S1237B_11-06-10-42.png",1,642,2
384,"S384A_11-05-20-25.png","S384B_11-05-20-25.png",0,1225,3
3331,"S3331A_11-07-21-44.png","S3331B_11-07-21-44.png",2,1304,1
5040,"S5040A_11-09-02-22.png","S5040B_11-09-02-22.png",4,142,2
1326,"S1326A_11-06-12-11.png","S1326B_11-06-12-11.png",1,731,4
4873,"S4873A_11-08-23-34.png","S4873B_11-08-23-34.png",3,1414,2
347,"S347A_11-05-19-48.png","S347B_11-05-19-48.png",0,1188,2
2776,"S2776A_11-07-12-27.png","S2776B_11-07-12-27.png",2,747,3
5203,"S5203A_11-09-05-06.png","S5203B_11-09-05-06.png",4,306,1
4642,"S4642A_11-08-19-42.png","S4642B_11-08-19-42.png",3,1182,1
406,"S406A_11-05-20-47.png","S406B_11-05-20-47.png",0,1247,1
1958,"S1958A_11-06-22-46.png","S1958B_11-06-22-46.png",1,1366,3
2805,"S2805A_11-07-12-56.png","S2805B_11-07-12-56.png",2,776,3
4223,"S4223A_11-08-12-41.png","S4223B_11-08-12-41.png",3,761,2
5101,"S5101A_11-09-03-23.png","S5101B_11-09-03-23.png",4,203,1
4832,"S4832A_11-08-22-53.png","S4832B_11-08-22-53.png",3,1373,2
1084,"S1084A_11-06-08-08.png","S1084B_11-06-08-08.png",1,488,4
3380,"S3380A_11-07-22-33.png","S3380B_11-07-22-33.png",2,1353,1
3989,"S3989A_11-08-08-45.png","S3989B_11-08-08-45.png",3,525,3
4593,"S4593A_11-08-18-53.png","S4593B_11-08-18-53.png",3,1133,2
1904,"S1904A_11-06-21-52.png","S1904B_11-06-21-52.png",1,1312,2
4727,"S4727A_11-08-21-07.png","S4727B_11-08-21-07.png",3,1267,2
2835,"S2835A_11-07-13-26.png","S2835B_11-07-13-26.png",2,806,3
5133,"S5133A_11-09-03-55.png","S5133B_11-09-03-55.png",4,235,2
3108,"S3108A_11-07-18-00.png","S3108B_11-07-18-00.png",2,1080,4
2522,"S2522A_11-07-08-13.png","S2522B_11-07-08-13.png",2,493,2
1370,"S1370A_11-06-12-56.png","S1370B_11-06-12-56.png",1,776,3
5195,"S5195A_11-09-04-58.png","S5195B_11-09-04-58.png",4,298,3
2830,"S2830A_11-07-13-21.png","S2830B_11-07-13-21.png",2,801,3
1089,"S1089A_11-06-08-13.png","S1089B_11-06-08-13.png",1,493,2
4676,"S4676A_11-08-20-16.png","S4676B_11-08-20-16.png",3,1216,1
3417,"S3417A_11-07-23-11.png","S3417B_11-07-23-11.png",2,1391,2
3447,"S3447A_11-07-23-41.png","S3447B_11-07-23-41.png",2,1421,2
3550,"S3550A_11-08-01-24.png","S3550B_11-08-01-24.png",3,84,1
2001,"S2001A_11-06-23-29.png","S2001B_11-06-23-29.png",1,1409,1
3602,"S3602A_11-08-02-17.png","S3602B_11-08-02-17.png",3,137,1
3563,"S3563A_11-08-01-37.png","S3563B_11-08-01-37.png",3,97,2
3236,"S3236A_11-07-20-09.png","S3236B_11-07-20-09.png",2,1209,2
3508,"S3508A_11-08-00-42.png","S3508B_11-08-00-42.png",3,42,2
2881,"S2881A_11-07-14-12.png","S2881B_11-07-14-12.png",2,852,3
1248,"S1248A_11-06-10-53.png","S1248B_11-06-10-53.png",1,653,3
2893,"S2893A_11-07-14-24.png","S2893B_11-07-14-24.png",2,864,1
3378,"S3378A_11-07-22-31.png","S3378B_11-07-22-31.png",2,1351,2
933,"S933A_11-06-05-36.png","S933B_11-06-05-36.png",1,336,2
3643,"S3643A_11-08-02-58.png","S3643B_11-08-02-58.png",3,178,1
5183,"S5183A_11-09-04-46.png","S5183B_11-09-04-46.png",4,286,3
3560,"S3560A_11-08-01-34.png","S3560B_11-08-01-34.png",3,94,2
2047,"S2047A_11-07-00-16.png","S2047B_11-07-00-16.png",2,16,1
4001,"S4001A_11-08-08-57.png","S4001B_11-08-08-57.png",3,537,1
4065,"S4065A_11-08-10-02.png","S4065B_11-08-10-02.png",3,602,4
4731,"S4731A_11-08-21-11.png","S4731B_11-08-21-11.png",3,1271,2
987,"S987A_11-06-06-31.png","S987B_11-06-06-31.png",1,391,4
2564,"S2564A_11-07-08-55.png","S2564B_11-07-08-55.png",2,535,2
243,"S243A_11-05-18-04.png","S243B_11-05-18-04.png",0,1084,3
2588,"S2588A_11-07-09-19.png","S2588B_11-07-09-19.png",2,559,3
322,"S322A_11-05-19-24.png","S322B_11-05-19-24.png",0,1164,2
5115,"S5115A_11-09-03-37.png","S5115B_11-09-03-37.png",4,217,1
1356,"S1356A_11-06-12-42.png","S1356B_11-06-12-42.png",1,762,2
108,"S108A_11-05-15-48.png","S108B_11-05-15-48.png",0,948,2
2732,"S2732A_11-07-11-42.png","S2732B_11-07-11-42.png",2,702,2
4908,"S4908A_11-09-00-09.png","S4908B_11-09-00-09.png",4,9,1
4515,"S4515A_11-08-17-34.png","S4515B_11-08-17-34.png",3,1054,4
364,"S364A_11-05-20-05.png","S364B_11-05-20-05.png",0,1205,1
1213,"S1213A_11-06-10-18.png","S1213B_11-06-10-18.png",1,618,2
1335,"S1335A_11-06-12-20.png","S1335B_11-06-12-20.png",1,740,3
4579,"S4579A_11-08-18-38.png","S4579B_11-08-18-38.png",3,1118,1
3144,"S3144A_11-07-18-36.png","S3144B_11-07-18-36.png",2,1116,2
4096,"S4096A_11-08-10-33.png","S4096B_11-08-10-33.png",3,633,3
4552,"S4552A_11-08-18-11.png","S4552B_11-08-18-11.png",3,1091,3
3559,"S3559A_11-08-01-33.png","S3559B_11-08-01-33.png",3,93,1
2884,"S2884A_11-07-14-15.png","S2884B_11-07-14-15.png",2,855,2
1229,"S1229A_11-06-10-34.png","S1229B_11-06-10-34.png",1,634,2
4770,"S4770A_11-08-21-50.png","S4770B_11-08-21-50.png",3,1310,2
3429,"S3429A_11-07-23-23.png","S3429B_11-07-23-23.png",2,1403,2
328,"S328A_11-05-19-30.png","S328B_11-05-19-30.png",0,1170,4
1972,"S1972A_11-06-23-00.png","S1972B_11-06-23-00.png",1,1380,3
2562,"S2562A_11-07-08-53.png","S2562B_11-07-08-53.png",2,533,3
2757,"S2757A_11-07-12-07.png","S2757B_11-07-12-07.png",2,727,3
4614,"S4614A_11-08-19-14.png","S4614B_11-08-19-14.png",3,1154,3
4587,"S4587A_11-08-18-46.png","S4587B_11-08-18-46.png",3,1126,2
4941,"S4941A_11-09-00-42.png","S4941B_11-09-00-42.png",4,42,2
4004,"S4004A_11-08-09-01.png","S4004B_11-08-09-01.png",3,541,2
4835,"S4835A_11-08-22-56.png","S4835B_11-08-22-56.png",3,1376,2
974,"S974A_11-06-06-18.png","S974B_11-06-06-18.png",1,378,2
2744,"S2744A_11-07-11-54.png","S2744B_11-07-11-54.png",2,714,1
3379,"S3379A_11-07-22-32.png","S3379B_11-07-22-32.png",2,1352,3
4553,"S4553A_11-08-18-12.png","S4553B_11-08-18-12.png",3,1092,3
3290,"S3290A_11-07-21-03.png","S3290B_11-07-21-03.png",2,1263,2
2809,"S2809A_11-07-13-00.png","S2809B_11-07-13-00.png",2,780,2
4919,"S4919A_11-09-00-20.png","S4919B_11-09-00-20.png",4,20,2
5168,"S5168A_11-09-04-30.png","S5168B_11-09-04-30.png",4,270,1
3263,"S3263A_11-07-20-36.png","S3263B_11-07-20-36.png",2,1236,2
5201,"S5201A_11-09-05-04.png","S5201B_11-09-05-04.png",4,304,2
1175,"S1175A_11-06-09-40.png","S1175B_11-06-09-40.png",1,580,3
3298,"S3298A_11-07-21-11.png","S3298B_11-07-21-11.png",2,1271,2
2944,"S2944A_11-07-15-15.png","S2944B_11-07-15-15.png",2,915,5
5137,"S5137A_11-09-03-59.png","S5137B_11-09-03-59.png",4,239,2
2521,"S2521A_11-07-08-12.png","S2521B_11-07-08-12.png",2,492,2
2574,"S2574A_11-07-09-05.png","S2574B_11-07-09-05.png",2,545,2
1385,"S1385A_11-06-13-11.png","S1385B_11-06-13-11.png",1,791,2
4646,"S4646A_11-08-19-46.png","S4646B_11-08-19-46.png",3,1186,2
3373,"S3373A_11-07-22-26.png","S3373B_11-07-22-26.png",2,1346,2
4649,"S4649A_11-08-19-49.png","S4649B_11-08-19-49.png",3,1189,2
5172,"S5172A_11-09-04-34.png","S5172B_11-09-04-34.png",4,274,2
4569,"S4569A_11-08-18-28.png","S4569B_11-08-18-28.png",3,1108,2
4530,"S4530A_11-08-17-49.png","S4530B_11-08-17-49.png",3,1069,3
4078,"S4078A_11-08-10-15.png","S4078B_11-08-10-15.png",3,615,1
3276,"S3276A_11-07-20-49.png","S3276B_11-07-20-49.png",2,1249,2
4054,"S4054A_11-08-09-51.png","S4054B_11-08-09-51.png",3,591,2
2752,"S2752A_11-07-12-02.png","S2752B_11-07-12-02.png",2,722,1
79,"S79A_11-05-15-19.png","S79B_11-05-15-19.png",0,919,2
299,"S299A_11-05-19-00.png","S299B_11-05-19-00.png",0,1140,2
3449,"S3449A_11-07-23-43.png","S3449B_11-07-23-43.png",2,1423,2
1214,"S1214A_11-06-10-19.png","S1214B_11-06-10-19.png",1,619,3
2728,"S2728A_11-07-11-38.png","S2728B_11-07-11-38.png",2,698,1
5214,"S5214A_11-09-05-17.png","S5214B_11-09-05-17.png",4,317,2
1902,"S1902A_11-06-21-50.png","S1902B_11-06-21-50.png",1,1310,1
5107,"S5107A_11-09-03-29.png","S5107B_11-09-03-29.png",4,209,1
123,"S123A_11-05-16-04.png","S123B_11-05-16-04.png",0,964,3
4761,"S4761A_11-08-21-41.png","S4761B_11-08-21-41.png",3,1301,2
1997,"S1997A_11-06-23-25.png","S1997B_11-06-23-25.png",1,1405,2
4879,"S4879A_11-08-23-40.png","S4879B_11-08-23-40.png",3,1420,2
4152,"S4152A_11-08-11-29.png","S4152B_11-08-11-29.png",3,689,3
52,"S52A_11-05-14-52.png","S52B_11-05-14-52.png",0,892,3
4191,"S4191A_11-08-12-09.png","S4191B_11-08-12-09.png",3,729,1
294,"S294A_11-05-18-55.png","S294B_11-05-18-55.png",0,1135,2
4823,"S4823A_11-08-22-44.png","S4823B_11-08-22-44.png",3,1364,3
1386,"S1386A_11-06-13-12.png","S1386B_11-06-13-12.png",1,792,3
1197,"S1197A_11-06-10-02.png","S1197B_11-06-10-02.png",1,602,3
3355,"S3355A_11-07-22-08.png","S3355B_11-07-22-08.png",2,1328,1
4787,"S4787A_11-08-22-07.png","S4787B_11-08-22-07.png",3,1327,1
404,"S404A_11-05-20-45.png","S404B_11-05-20-45.png",0,1245,1
3010,"S3010A_11-07-16-22.png","S3010B_11-07-16-22.png",2,982,2
3543,"S3543A_11-08-01-17.png","S3543B_11-08-01-17.png",3,77,2
2916,"S2916A_11-07-14-47.png","S2916B_11-07-14-47.png",2,887,3
171,"S171A_11-05-16-52.png","S171B_11-05-16-52.png",0,1012,3
982,"S982A_11-06-06-26.png","S982B_11-06-06-26.png",1,386,3
4763,"S4763A_11-08-21-43.png","S4763B_11-08-21-43.png",3,1303,2
3441,"S3441A_11-07-23-35.png","S3441B_11-07-23-35.png",2,1415,2
2753,"S2753A_11-07-12-03.png","S2753B_11-07-12-03.png",2,723,1
2025,"S2025A_11-06-23-54.png","S2025B_11-06-23-54.png",1,1434,2
2596,"S2596A_11-07-09-27.png","S2596B_11-07-09-27.png",2,567,3
4581,"S4581A_11-08-18-40.png","S4581B_11-08-18-40.png",3,1120,1
55,"S55A_11-05-14-55.png","S55B_11-05-14-55.png",0,895,3
5131,"S5131A_11-09-03-53.png","S5131B_11-09-03-53.png",4,233,2
395,"S395A_11-05-20-36.png","S395B_11-05-20-36.png",0,1236,1
1317,"S1317A_11-06-12-02.png","S1317B_11-06-12-02.png",1,722,3
2788,"S2788A_11-07-12-39.png","S2788B_11-07-12-39.png",2,759,2
1953,"S1953A_11-06-22-41.png","S1953B_11-06-22-41.png",1,1361,1
5146,"S5146A_11-09-04-08.png","S5146B_11-09-04-08.png",4,248,1
2995,"S2995A_11-07-16-07.png","S2995B_11-07-16-07.png",2,967,2
1915,"S1915A_11-06-22-03.png","S1915B_11-06-22-03.png",1,1323,2
4825,"S4825A_11-08-22-46.png","S4825B_11-08-22-46.png",3,1366,2
5019,"S5019A_11-09-02-01.png","S5019B_11-09-02-01.png",4,121,2
2024,"S2024A_11-06-23-53.png","S2024B_11-06-23-53.png",1,1433,1
3642,"S3642A_11-08-02-57.png","S3642B_11-08-02-57.png",3,177,1
3544,"S3544A_11-08-01-18.png","S3544B_11-08-01-18.png",3,78,1
4778,"S4778A_11-08-21-58.png","S4778B_11-08-21-58.png",3,1318,2
4922,"S4922A_11-09-00-23.png","S4922B_11-09-00-23.png",4,23,1
2044,"S2044A_11-07-00-13.png","S2044B_11-07-00-13.png",2,13,2
5018,"S5018A_11-09-02-00.png","S5018B_11-09-02-00.png",4,120,2
1198,"S1198A_11-06-10-03.png","S1198B_11-06-10-03.png",1,603,1
3312,"S3312A_11-07-21-25.png","S3312B_11-07-21-25.png",2,1285,2
3335,"S3335A_11-07-21-48.png","S3335B_11-07-21-48.png",2,1308,1
4726,"S4726A_11-08-21-06.png","S4726B_11-08-21-06.png",3,1266,2
4088,"S4088A_11-08-10-25.png","S4088B_11-08-10-25.png",3,625,3
316,"S316A_11-05-19-18.png","S316B_11-05-19-18.png",0,1158,3
4645,"S4645A_11-08-19-45.png","S4645B_11-08-19-45.png",3,1185,4
283,"S283A_11-05-18-44.png","S283B_11-05-18-44.png",0,1124,2
4839,"S4839A_11-08-23-00.png","S4839B_11-08-23-00.png",3,1380,2
2909,"S2909A_11-07-14-40.png","S2909B_11-07-14-40.png",2,880,3
3545,"S3545A_11-08-01-19.png","S3545B_11-08-01-19.png",3,79,1
3015,"S3015A_11-07-16-27.png","S3015B_11-07-16-27.png",2,987,3
2852,"S2852A_11-07-13-43.png","S2852B_11-07-13-43.png",2,823,3
172,"S172A_11-05-16-53.png","S172B_11-05-16-53.png",0,1013,3
1316,"S1316A_11-06-12-01.png","S1316B_11-06-12-01.png",1,721,3
2921,"S2921A_11-07-14-52.png","S2921B_11-07-14-52.png",2,892,2
1195,"S1195A_11-06-10-00.png","S1195B_11-06-10-00.png",1,600,2
1022,"S1022A_11-06-07-06.png","S1022B_11-06-07-06.png",1,426,3
1900,"S1900A_11-06-21-48.png","S1900B_11-06-21-48.png",1,1308,1
957,"S957A_11-06-06-01.png","S957B_11-06-06-01.png",1,361,2
1974,"S1974A_11-06-23-02.png","S1974B_11-06-23-02.png",1,1382,2
971,"S971A_11-06-06-15.png","S971B_11-06-06-15.png",1,375,3
4860,"S4860A_11-08-23-21.png","S4860B_11-08-23-21.png",3,1401,2
3190,"S3190A_11-07-19-23.png","S3190B_11-07-19-23.png",2,1163,2
2838,"S2838A_11-07-13-29.png","S2838B_11-07-13-29.png",2,809,3
4766,"S4766A_11-08-21-46.png","S4766B_11-08-21-46.png",3,1306,1
959,"S959A_11-06-06-03.png","S959B_11-06-06-03.png",1,363,4
4803,"S4803A_11-08-22-24.png","S4803B_11-08-22-24.png",3,1344,3
2529,"S2529A_11-07-08-20.png","S2529B_11-07-08-20.png",2,500,3
3368,"S3368A_11-07-22-21.png","S3368B_11-07-22-21.png",2,1341,2
4101,"S4101A_11-08-10-38.png","S4101B_11-08-10-38.png",3,638,5
1023,"S1023A_11-06-07-07.png","S1023B_11-06-07-07.png",1,427,4
381,"S381A_11-05-20-22.png","S381B_11-05-20-22.png",0,1222,1
4195,"S4195A_11-08-12-13.png","S4195B_11-08-12-13.png",3,733,1
4205,"S4205A_11-08-12-23.png","S4205B_11-08-12-23.png",3,743,1
3615,"S3615A_11-08-02-30.png","S3615B_11-08-02-30.png",3,150,2
2945,"S2945A_11-07-15-16.png","S2945B_11-07-15-16.png",2,916,2
2999,"S2999A_11-07-16-11.png","S2999B_11-07-16-11.png",2,971,4
4212,"S4212A_11-08-12-30.png","S4212B_11-08-12-30.png",3,750,3
35,"S35A_11-05-14-35.png","S35B_11-05-14-35.png",0,875,3
1235,"S1235A_11-06-10-40.png","S1235B_11-06-10-40.png",1,640,2
6,"S6A_11-05-14-06.png","S6B_11-05-14-06.png",0,846,4
22,"S22A_11-05-14-22.png","S22B_11-05-14-22.png",0,862,4
398,"S398A_11-05-20-39.png","S398B_11-05-20-39.png",0,1239,1
5136,"S5136A_11-09-03-58.png","S5136B_11-09-03-58.png",4,238,2
4830,"S4830A_11-08-22-51.png","S4830B_11-08-22-51.png",3,1371,2
77,"S77A_11-05-15-17.png","S77B_11-05-15-17.png",0,917,2
20,"S20A_11-05-14-20.png","S20B_11-05-14-20.png",0,860,2
3608,"S3608A_11-08-02-23.png","S3608B_11-08-02-23.png",3,143,1
4214,"S4214A_11-08-12-32.png","S4214B_11-08-12-32.png",3,752,2
983,"S983A_11-06-06-27.png","S983B_11-06-06-27.png",1,387,4
3988,"S3988A_11-08-08-44.png","S3988B_11-08-08-44.png",3,524,5
4601,"S4601A_11-08-19-01.png","S4601B_11-08-19-01.png",3,1141,2
2953,"S2953A_11-07-15-25.png","S2953B_11-07-15-25.png",2,925,3
2657,"S2657A_11-07-10-28.png","S2657B_11-07-10-28.png",2,628,3
61,"S61A_11-05-15-01.png","S61B_11-05-15-01.png",0,901,2
2056,"S2056A_11-07-00-25.png","S2056B_11-07-00-25.png",2,25,2
3466,"S3466A_11-08-00-00.png","S3466B_11-08-00-00.png",3,0,1
4052,"S4052A_11-08-09-49.png","S4052B_11-08-09-49.png",3,589,3
1008,"S1008A_11-06-06-52.png","S1008B_11-06-06-52.png",1,412,1
1208,"S1208A_11-06-10-13.png","S1208B_11-06-10-13.png",1,613,3
1376,"S1376A_11-06-13-02.png","S1376B_11-06-13-02.png",1,782,3
4816,"S4816A_11-08-22-37.png","S4816B_11-08-22-37.png",3,1357,2
963,"S963A_11-06-06-07.png","S963B_11-06-06-07.png",1,367,2
2643,"S2643A_11-07-10-14.png","S2643B_11-07-10-14.png",2,614,3
3249,"S3249A_11-07-20-22.png","S3249B_11-07-20-22.png",2,1222,2
4983,"S4983A_11-09-01-24.png","S4983B_11-09-01-24.png",4,84,2
3237,"S3237A_11-07-20-10.png","S3237B_11-07-20-10.png",2,1210,2
3493,"S3493A_11-08-00-27.png","S3493B_11-08-00-27.png",3,27,1
3005,"S3005A_11-07-16-17.png","S3005B_11-07-16-17.png",2,977,5
1358,"S1358A_11-06-12-44.png","S1358B_11-06-12-44.png",1,764,4
4220,"S4220A_11-08-12-38.png","S4220B_11-08-12-38.png",3,758,3
1999,"S1999A_11-06-23-27.png","S1999B_11-06-23-27.png",1,1407,2
1978,"S1978A_11-06-23-06.png","S1978B_11-06-23-06.png",1,1386,3
1012,"S1012A_11-06-06-56.png","S1012B_11-06-06-56.png",1,416,3
937,"S937A_11-06-05-40.png","S937B_11-06-05-40.png",1,340,3
1282,"S1282A_11-06-11-27.png","S1282B_11-06-11-27.png",1,687,3
1325,"S1325A_11-06-12-10.png","S1325B_11-06-12-10.png",1,730,2
92,"S92A_11-05-15-32.png","S92B_11-05-15-32.png",0,932,2
3507,"S3507A_11-08-00-41.png","S3507B_11-08-00-41.png",3,41,1
4911,"S4911A_11-09-00-12.png","S4911B_11-09-00-12.png",4,12,1
2934,"S2934A_11-07-15-05.png","S2934B_11-07-15-05.png",2,905,3
2853,"S2853A_11-07-13-44.png","S2853B_11-07-13-44.png",2,824,1
4824,"S4824A_11-08-22-45.png","S4824B_11-08-22-45.png",3,1365,1
3624,"S3624A_11-08-02-39.png","S3624B_11-08-02-39.png",3,159,1
2806,"S2806A_11-07-12-57.png","S2806B_11-07-12-57.png",2,777,2
2769,"S2769A_11-07-12-20.png","S2769B_11-07-12-20.png",2,740,2
1334,"S1334A_11-06-12-19.png","S1334B_11-06-12-19.png",1,739,4
2882,"S2882A_11-07-14-13.png","S2882B_11-07-14-13.png",2,853,2
3365,"S3365A_11-07-22-18.png","S3365B_11-07-22-18.png",2,1338,2
4772,"S4772A_11-08-21-52.png","S4772B_11-08-21-52.png",3,1312,2
4605,"S4605A_11-08-19-05.png","S4605B_11-08-19-05.png",3,1145,2
98,"S98A_11-05-15-38.png","S98B_11-05-15-38.png",0,938,2
3455,"S3455A_11-07-23-49.png","S3455B_11-07-23-49.png",2,1429,1
313,"S313A_11-05-19-15.png","S313B_11-05-19-15.png",0,1155,2
4990,"S4990A_11-09-01-32.png","S4990B_11-09-01-32.png",4,92,1
4170,"S4170A_11-08-11-47.png","S4170B_11-08-11-47.png",3,707,5
3432,"S3432A_11-07-23-26.png","S3432B_11-07-23-26.png",2,1406,2
3984,"S3984A_11-08-08-40.png","S3984B_11-08-08-40.png",3,520,3
3223,"S3223A_11-07-19-56.png","S3223B_11-07-19-56.png",2,1196,2
3458,"S3458A_11-07-23-52.png","S3458B_11-07-23-52.png",2,1432,2
249,"S249A_11-05-18-10.png","S249B_11-05-18-10.png",0,1090,3
2890,"S2890A_11-07-14-21.png","S2890B_11-07-14-21.png",2,861,4
2566,"S2566A_11-07-08-57.png","S2566B_11-07-08-57.png",2,537,2
4907,"S4907A_11-09-00-08.png","S4907B_11-09-00-08.png",4,8,2
3137,"S3137A_11-07-18-29.png","S3137B_11-07-18-29.png",2,1109,2
2857,"S2857A_11-07-13-48.png","S2857B_11-07-13-48.png",2,828,2
938,"S938A_11-06-05-41.png","S938B_11-06-05-41.png",1,341,2
2010,"S2010A_11-06-23-39.png","S2010B_11-06-23-39.png",1,1419,1
2956,"S2956A_11-07-15-28.png","S2956B_11-07-15-28.png",2,928,3
4995,"S4995A_11-09-01-37.png","S4995B_11-09-01-37.png",4,97,1
262,"S262A_11-05-18-23.png","S262B_11-05-18-23.png",0,1103,3
4620,"S4620A_11-08-19-20.png","S4620B_11-08-19-20.png",3,1160,4
4748,"S4748A_11-08-21-28.png","S4748B_11-08-21-28.png",3,1288,1
4229,"S4229A_11-08-12-47.png","S4229B_11-08-12-47.png",3,767,2
2961,"S2961A_11-07-15-33.png","S2961B_11-07-15-33.png",2,933,4
2623,"S2623A_11-07-09-54.png","S2623B_11-07-09-54.png",2,594,5
2554,"S2554A_11-07-08-45.png","S2554B_11-07-08-45.png",2,525,3
1004,"S1004A_11-06-06-48.png","S1004B_11-06-06-48.png",1,408,4
2660,"S2660A_11-07-10-31.png","S2660B_11-07-10-31.png",2,631,3
1354,"S1354A_11-06-12-40.png","S1354B_11-06-12-40.png",1,760,3
5140,"S5140A_11-09-04-02.png","S5140B_11-09-04-02.png",4,242,1
2976,"S2976A_11-07-15-48.png","S2976B_11-07-15-48.png",2,948,2
3463,"S3463A_11-07-23-57.png","S3463B_11-07-23-57.png",2,1437,2
3103,"S3103A_11-07-17-55.png","S3103B_11-07-17-55.png",2,1075,3
1324,"S1324A_11-06-12-09.png","S1324B_11-06-12-09.png",1,729,3
65,"S65A_11-05-15-05.png","S65B_11-05-15-05.png",0,905,2
3174,"S3174A_11-07-19-07.png","S3174B_11-07-19-07.png",2,1147,4
3269,"S3269A_11-07-20-42.png","S3269B_11-07-20-42.png",2,1242,3
1171,"S1171A_11-06-09-36.png","S1171B_11-06-09-36.png",1,576,2
358,"S358A_11-05-19-59.png","S358B_11-05-19-59.png",0,1199,2
363,"S363A_11-05-20-04.png","S363B_11-05-20-04.png",0,1204,2
49,"S49A_11-05-14-49.png","S49B_11-05-14-49.png",0,889,3
4776,"S4776A_11-08-21-56.png","S4776B_11-08-21-56.png",3,1316,1
4737,"S4737A_11-08-21-17.png","S4737B_11-08-21-17.png",3,1277,2
3500,"S3500A_11-08-00-34.png","S3500B_11-08-00-34.png",3,34,1
3470,"S3470A_11-08-00-04.png","S3470B_11-08-00-04.png",3,4,2
1341,"S1341A_11-06-12-27.png","S1341B_11-06-12-27.png",1,747,1
0,"S0A_11-05-14-00.png","S0B_11-05-14-00.png",0,840,4
2938,"S2938A_11-07-15-09.png","S2938B_11-07-15-09.png",2,909,4
3632,"S3632A_11-08-02-47.png","S3632B_11-08-02-47.png",3,167,2
3992,"S3992A_11-08-08-48.png","S3992B_11-08-08-48.png",3,528,2
3577,"S3577A_11-08-01-51.png","S3577B_11-08-01-51.png",3,111,2
4055,"S4055A_11-08-09-52.png","S4055B_11-08-09-52.png",3,592,3
3170,"S3170A_11-07-19-03.png","S3170B_11-07-19-03.png",2,1143,3
5102,"S5102A_11-09-03-24.png","S5102B_11-09-03-24.png",4,204,2
280,"S280A_11-05-18-41.png","S280B_11-05-18-41.png",0,1121,3
1069,"S1069A_11-06-07-53.png","S1069B_11-06-07-53.png",1,473,4
3210,"S3210A_11-07-19-43.png","S3210B_11-07-19-43.png",2,1183,2
3186,"S3186A_11-07-19-19.png","S3186B_11-07-19-19.png",2,1159,5
3582,"S3582A_11-08-01-56.png","S3582B_11-08-01-56.png",3,116,2
3589,"S3589A_11-08-02-04.png","S3589B_11-08-02-04.png",3,124,2
1982,"S1982A_11-06-23-10.png","S1982B_11-06-23-10.png",1,1390,2
4936,"S4936A_11-09-00-37.png","S4936B_11-09-00-37.png",4,37,1
2584,"S2584A_11-07-09-15.png","S2584B_11-07-09-15.png",2,555,4
2624,"S2624A_11-07-09-55.png","S2624B_11-07-09-55.png",2,595,5
351,"S351A_11-05-19-52.png","S351B_11-05-19-52.png",0,1192,2
5154,"S5154A_11-09-04-16.png","S5154B_11-09-04-16.png",4,256,2
4872,"S4872A_11-08-23-33.png","S4872B_11-08-23-33.png",3,1413,1
3162,"S3162A_11-07-18-55.png","S3162B_11-07-18-55.png",2,1135,2
3457,"S3457A_11-07-23-51.png","S3457B_11-07-23-51.png",2,1431,2
3427,"S3427A_11-07-23-21.png","S3427B_11-07-23-21.png",2,1401,2
344,"S344A_11-05-19-45.png","S344B_11-05-19-45.png",0,1185,3
5208,"S5208A_11-09-05-11.png","S5208B_11-09-05-11.png",4,311,2
3990,"S3990A_11-08-08-46.png","S3990B_11-08-08-46.png",3,526,2
4064,"S4064A_11-08-10-01.png","S4064B_11-08-10-01.png",3,601,3
3425,"S3425A_11-07-23-19.png","S3425B_11-07-23-19.png",2,1399,2
4576,"S4576A_11-08-18-35.png","S4576B_11-08-18-35.png",3,1115,1
2528,"S2528A_11-07-08-19.png","S2528B_11-07-08-19.png",2,499,5
252,"S252A_11-05-18-13.png","S252B_11-05-18-13.png",0,1093,3
5196,"S5196A_11-09-04-59.png","S5196B_11-09-04-59.png",4,299,2
3573,"S3573A_11-08-01-47.png","S3573B_11-08-01-47.png",3,107,1
5015,"S5015A_11-09-01-57.png","S5015B_11-09-01-57.png",4,117,2
2612,"S2612A_11-07-09-43.png","S2612B_11-07-09-43.png",2,583,3
304,"S304A_11-05-19-05.png","S304B_11-05-19-05.png",0,1145,3
1211,"S1211A_11-06-10-16.png","S1211B_11-06-10-16.png",1,616,3
5109,"S5109A_11-09-03-31.png","S5109B_11-09-03-31.png",4,211,2
1310,"S1310A_11-06-11-55.png","S1310B_11-06-11-55.png",1,715,3
3185,"S3185A_11-07-19-18.png","S3185B_11-07-19-18.png",2,1158,3
4674,"S4674A_11-08-20-14.png","S4674B_11-08-20-14.png",3,1214,1
4523,"S4523A_11-08-17-42.png","S4523B_11-08-17-42.png",3,1062,5
5013,"S5013A_11-09-01-55.png","S5013B_11-09-01-55.png",4,115,1
1322,"S1322A_11-06-12-07.png","S1322B_11-06-12-07.png",1,727,4
308,"S308A_11-05-19-09.png","S308B_11-05-19-09.png",0,1149,4
2866,"S2866A_11-07-13-57.png","S2866B_11-07-13-57.png",2,837,3
5007,"S5007A_11-09-01-49.png","S5007B_11-09-01-49.png",4,109,2
166,"S166A_11-05-16-47.png","S166B_11-05-16-47.png",0,1007,3
